dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2024-01-15T07:30:00Z,2024-01-15T07:00:00Z,2024-01-15,15,WIND,14963
FUELHH,2024-01-15T07:00:00Z,2024-01-15T06:30:00Z,2024-01-15,14,WIND,14830
FUELHH,2024-01-15T06:30:00Z,2024-01-15T06:00:00Z,2024-01-15,13,WIND,15022
FUELHH,2024-01-15T06:00:00Z,2024-01-15T05:30:00Z,2024-01-15,12,WIND,15070
FUELHH,2024-01-15T05:30:00Z,2024-01-15T05:00:00Z,2024-01-15,11,WIND,15001
FUELHH,2024-01-15T05:00:00Z,2024-01-15T04:30:00Z,2024-01-15,10,WIND,14933
FUELHH,2024-01-15T04:30:00Z,2024-01-15T04:00:00Z,2024-01-15,9,WIND,14840
FUELHH,2024-01-15T04:00:00Z,2024-01-15T03:30:00Z,2024-01-15,8,WIND,14706
FUELHH,2024-01-15T03:30:00Z,2024-01-15T03:00:00Z,2024-01-15,7,WIND,14534
FUELHH,2024-01-15T03:00:00Z,2024-01-15T02:30:00Z,2024-01-15,6,WIND,14426
FUELHH,2024-01-15T02:30:00Z,2024-01-15T02:00:00Z,2024-01-15,5,WIND,14431
FUELHH,2024-01-15T02:00:00Z,2024-01-15T01:30:00Z,2024-01-15,4,WIND,14482
FUELHH,2024-01-15T01:30:00Z,2024-01-15T01:00:00Z,2024-01-15,3,WIND,14343
FUELHH,2024-01-15T01:00:00Z,2024-01-15T00:30:00Z,2024-01-15,2,WIND,13991
FUELHH,2024-01-15T00:30:00Z,2024-01-15T00:00:00Z,2024-01-15,1,WIND,13826
FUELHH,2024-01-15T00:00:00Z,2024-01-14T23:30:00Z,2024-01-14,48,WIND,13539
FUELHH,2024-01-14T23:30:00Z,2024-01-14T23:00:00Z,2024-01-14,47,WIND,13352
FUELHH,2024-01-14T23:00:00Z,2024-01-14T22:30:00Z,2024-01-14,46,WIND,13557
FUELHH,2024-01-14T22:30:00Z,2024-01-14T22:00:00Z,2024-01-14,45,WIND,13731
FUELHH,2024-01-14T22:00:00Z,2024-01-14T21:30:00Z,2024-01-14,44,WIND,13730
FUELHH,2024-01-14T21:30:00Z,2024-01-14T21:00:00Z,2024-01-14,43,WIND,13213
FUELHH,2024-01-14T21:00:00Z,2024-01-14T20:30:00Z,2024-01-14,42,WIND,12721
FUELHH,2024-01-14T20:30:00Z,2024-01-14T20:00:00Z,2024-01-14,41,WIND,12757
FUELHH,2024-01-14T20:00:00Z,2024-01-14T19:30:00Z,2024-01-14,40,WIND,12398
FUELHH,2024-01-14T19:30:00Z,2024-01-14T19:00:00Z,2024-01-14,39,WIND,12364
FUELHH,2024-01-14T19:00:00Z,2024-01-14T18:30:00Z,2024-01-14,38,WIND,12316
FUELHH,2024-01-14T18:30:00Z,2024-01-14T18:00:00Z,2024-01-14,37,WIND,12424
FUELHH,2024-01-14T18:00:00Z,2024-01-14T17:30:00Z,2024-01-14,36,WIND,12505
FUELHH,2024-01-14T17:30:00Z,2024-01-14T17:00:00Z,2024-01-14,35,WIND,12347
FUELHH,2024-01-14T17:00:00Z,2024-01-14T16:30:00Z,2024-01-14,34,WIND,12247
FUELHH,2024-01-14T16:30:00Z,2024-01-14T16:00:00Z,2024-01-14,33,WIND,12559
FUELHH,2024-01-14T16:00:00Z,2024-01-14T15:30:00Z,2024-01-14,32,WIND,12372
FUELHH,2024-01-14T15:30:00Z,2024-01-14T15:00:00Z,2024-01-14,31,WIND,12175
FUELHH,2024-01-14T15:00:00Z,2024-01-14T14:30:00Z,2024-01-14,30,WIND,11902
FUELHH,2024-01-14T14:30:00Z,2024-01-14T14:00:00Z,2024-01-14,29,WIND,11368
FUELHH,2024-01-14T14:00:00Z,2024-01-14T13:30:00Z,2024-01-14,28,WIND,10769
FUELHH,2024-01-14T13:30:00Z,2024-01-14T13:00:00Z,2024-01-14,27,WIND,10400
FUELHH,2024-01-14T13:00:00Z,2024-01-14T12:30:00Z,2024-01-14,26,WIND,10150
FUELHH,2024-01-14T12:30:00Z,2024-01-14T12:00:00Z,2024-01-14,25,WIND,10051
FUELHH,2024-01-14T12:00:00Z,2024-01-14T11:30:00Z,2024-01-14,24,WIND,10278
FUELHH,2024-01-14T11:30:00Z,2024-01-14T11:00:00Z,2024-01-14,23,WIND,9952
FUELHH,2024-01-14T11:00:00Z,2024-01-14T10:30:00Z,2024-01-14,22,WIND,9699
FUELHH,2024-01-14T10:30:00Z,2024-01-14T10:00:00Z,2024-01-14,21,WIND,9487
FUELHH,2024-01-14T10:00:00Z,2024-01-14T09:30:00Z,2024-01-14,20,WIND,9045
FUELHH,2024-01-14T09:30:00Z,2024-01-14T09:00:00Z,2024-01-14,19,WIND,8614
FUELHH,2024-01-14T09:00:00Z,2024-01-14T08:30:00Z,2024-01-14,18,WIND,8172
FUELHH,2024-01-14T08:30:00Z,2024-01-14T08:00:00Z,2024-01-14,17,WIND,7130
FUELHH,2024-01-14T08:00:00Z,2024-01-14T07:30:00Z,2024-01-14,16,WIND,6759
FUELHH,2024-01-14T07:30:00Z,2024-01-14T07:00:00Z,2024-01-14,15,WIND,6461
FUELHH,2024-01-14T07:00:00Z,2024-01-14T06:30:00Z,2024-01-14,14,WIND,6248
FUELHH,2024-01-14T06:30:00Z,2024-01-14T06:00:00Z,2024-01-14,13,WIND,5862
FUELHH,2024-01-14T06:00:00Z,2024-01-14T05:30:00Z,2024-01-14,12,WIND,5487
FUELHH,2024-01-14T05:30:00Z,2024-01-14T05:00:00Z,2024-01-14,11,WIND,5288
FUELHH,2024-01-14T05:00:00Z,2024-01-14T04:30:00Z,2024-01-14,10,WIND,5367
FUELHH,2024-01-14T04:30:00Z,2024-01-14T04:00:00Z,2024-01-14,9,WIND,5477
FUELHH,2024-01-14T04:00:00Z,2024-01-14T03:30:00Z,2024-01-14,8,WIND,5538
FUELHH,2024-01-14T03:30:00Z,2024-01-14T03:00:00Z,2024-01-14,7,WIND,5596
FUELHH,2024-01-14T03:00:00Z,2024-01-14T02:30:00Z,2024-01-14,6,WIND,5526
FUELHH,2024-01-14T02:30:00Z,2024-01-14T02:00:00Z,2024-01-14,5,WIND,5737
FUELHH,2024-01-14T02:00:00Z,2024-01-14T01:30:00Z,2024-01-14,4,WIND,6093
FUELHH,2024-01-14T01:30:00Z,2024-01-14T01:00:00Z,2024-01-14,3,WIND,6058
FUELHH,2024-01-14T01:00:00Z,2024-01-14T00:30:00Z,2024-01-14,2,WIND,6160
FUELHH,2024-01-14T00:30:00Z,2024-01-14T00:00:00Z,2024-01-14,1,WIND,5873
FUELHH,2024-01-14T00:00:00Z,2024-01-13T23:30:00Z,2024-01-13,48,WIND,5986
FUELHH,2024-01-13T23:30:00Z,2024-01-13T23:00:00Z,2024-01-13,47,WIND,6264
FUELHH,2024-01-13T23:00:00Z,2024-01-13T22:30:00Z,2024-01-13,46,WIND,6531
FUELHH,2024-01-13T22:30:00Z,2024-01-13T22:00:00Z,2024-01-13,45,WIND,6926
FUELHH,2024-01-13T22:00:00Z,2024-01-13T21:30:00Z,2024-01-13,44,WIND,6897
FUELHH,2024-01-13T21:30:00Z,2024-01-13T21:00:00Z,2024-01-13,43,WIND,7009
FUELHH,2024-01-13T21:00:00Z,2024-01-13T20:30:00Z,2024-01-13,42,WIND,6901
FUELHH,2024-01-13T20:30:00Z,2024-01-13T20:00:00Z,2024-01-13,41,WIND,6706
FUELHH,2024-01-13T20:00:00Z,2024-01-13T19:30:00Z,2024-01-13,40,WIND,6763
FUELHH,2024-01-13T19:30:00Z,2024-01-13T19:00:00Z,2024-01-13,39,WIND,6755
FUELHH,2024-01-13T19:00:00Z,2024-01-13T18:30:00Z,2024-01-13,38,WIND,6499
FUELHH,2024-01-13T18:30:00Z,2024-01-13T18:00:00Z,2024-01-13,37,WIND,6446
FUELHH,2024-01-13T18:00:00Z,2024-01-13T17:30:00Z,2024-01-13,36,WIND,6418
FUELHH,2024-01-13T17:30:00Z,2024-01-13T17:00:00Z,2024-01-13,35,WIND,6416
FUELHH,2024-01-13T17:00:00Z,2024-01-13T16:30:00Z,2024-01-13,34,WIND,6834
FUELHH,2024-01-13T16:30:00Z,2024-01-13T16:00:00Z,2024-01-13,33,WIND,6768
FUELHH,2024-01-13T16:00:00Z,2024-01-13T15:30:00Z,2024-01-13,32,WIND,6950
FUELHH,2024-01-13T15:30:00Z,2024-01-13T15:00:00Z,2024-01-13,31,WIND,7003
FUELHH,2024-01-13T15:00:00Z,2024-01-13T14:30:00Z,2024-01-13,30,WIND,7282
FUELHH,2024-01-13T14:30:00Z,2024-01-13T14:00:00Z,2024-01-13,29,WIND,7450
FUELHH,2024-01-13T14:00:00Z,2024-01-13T13:30:00Z,2024-01-13,28,WIND,7017
FUELHH,2024-01-13T13:30:00Z,2024-01-13T13:00:00Z,2024-01-13,27,WIND,6733
FUELHH,2024-01-13T13:00:00Z,2024-01-13T12:30:00Z,2024-01-13,26,WIND,6663
FUELHH,2024-01-13T12:30:00Z,2024-01-13T12:00:00Z,2024-01-13,25,WIND,6834
FUELHH,2024-01-13T12:00:00Z,2024-01-13T11:30:00Z,2024-01-13,24,WIND,6901
FUELHH,2024-01-13T11:30:00Z,2024-01-13T11:00:00Z,2024-01-13,23,WIND,7093
FUELHH,2024-01-13T11:00:00Z,2024-01-13T10:30:00Z,2024-01-13,22,WIND,7190
FUELHH,2024-01-13T10:30:00Z,2024-01-13T10:00:00Z,2024-01-13,21,WIND,7384
FUELHH,2024-01-13T10:00:00Z,2024-01-13T09:30:00Z,2024-01-13,20,WIND,7493
FUELHH,2024-01-13T09:30:00Z,2024-01-13T09:00:00Z,2024-01-13,19,WIND,7662
FUELHH,2024-01-13T09:00:00Z,2024-01-13T08:30:00Z,2024-01-13,18,WIND,7749
FUELHH,2024-01-13T08:30:00Z,2024-01-13T08:00:00Z,2024-01-13,17,WIND,7975
FUELHH,2024-01-13T08:00:00Z,2024-01-13T07:30:00Z,2024-01-13,16,WIND,7841
FUELHH,2024-01-13T07:30:00Z,2024-01-13T07:00:00Z,2024-01-13,15,WIND,7765
FUELHH,2024-01-13T07:00:00Z,2024-01-13T06:30:00Z,2024-01-13,14,WIND,7622
FUELHH,2024-01-13T06:30:00Z,2024-01-13T06:00:00Z,2024-01-13,13,WIND,7446
FUELHH,2024-01-13T06:00:00Z,2024-01-13T05:30:00Z,2024-01-13,12,WIND,7498
FUELHH,2024-01-13T05:30:00Z,2024-01-13T05:00:00Z,2024-01-13,11,WIND,7678
FUELHH,2024-01-13T05:00:00Z,2024-01-13T04:30:00Z,2024-01-13,10,WIND,7774
FUELHH,2024-01-13T04:30:00Z,2024-01-13T04:00:00Z,2024-01-13,9,WIND,8191
FUELHH,2024-01-13T04:00:00Z,2024-01-13T03:30:00Z,2024-01-13,8,WIND,8002
FUELHH,2024-01-13T03:30:00Z,2024-01-13T03:00:00Z,2024-01-13,7,WIND,7695
FUELHH,2024-01-13T03:00:00Z,2024-01-13T02:30:00Z,2024-01-13,6,WIND,7132
FUELHH,2024-01-13T02:30:00Z,2024-01-13T02:00:00Z,2024-01-13,5,WIND,7297
FUELHH,2024-01-13T02:00:00Z,2024-01-13T01:30:00Z,2024-01-13,4,WIND,6993
FUELHH,2024-01-13T01:30:00Z,2024-01-13T01:00:00Z,2024-01-13,3,WIND,6801
FUELHH,2024-01-13T01:00:00Z,2024-01-13T00:30:00Z,2024-01-13,2,WIND,6644
FUELHH,2024-01-13T00:30:00Z,2024-01-13T00:00:00Z,2024-01-13,1,WIND,6319
FUELHH,2024-01-13T00:00:00Z,2024-01-12T23:30:00Z,2024-01-12,48,WIND,6250
FUELHH,2024-01-12T23:30:00Z,2024-01-12T23:00:00Z,2024-01-12,47,WIND,6359
FUELHH,2024-01-12T23:00:00Z,2024-01-12T22:30:00Z,2024-01-12,46,WIND,6017
FUELHH,2024-01-12T22:30:00Z,2024-01-12T22:00:00Z,2024-01-12,45,WIND,5842
FUELHH,2024-01-12T22:00:00Z,2024-01-12T21:30:00Z,2024-01-12,44,WIND,5685
FUELHH,2024-01-12T21:30:00Z,2024-01-12T21:00:00Z,2024-01-12,43,WIND,5486
FUELHH,2024-01-12T21:00:00Z,2024-01-12T20:30:00Z,2024-01-12,42,WIND,5256
FUELHH,2024-01-12T20:30:00Z,2024-01-12T20:00:00Z,2024-01-12,41,WIND,5083
FUELHH,2024-01-12T20:00:00Z,2024-01-12T19:30:00Z,2024-01-12,40,WIND,4946
FUELHH,2024-01-12T19:30:00Z,2024-01-12T19:00:00Z,2024-01-12,39,WIND,4837
FUELHH,2024-01-12T19:00:00Z,2024-01-12T18:30:00Z,2024-01-12,38,WIND,4654
FUELHH,2024-01-12T18:30:00Z,2024-01-12T18:00:00Z,2024-01-12,37,WIND,4639
FUELHH,2024-01-12T18:00:00Z,2024-01-12T17:30:00Z,2024-01-12,36,WIND,4641
FUELHH,2024-01-12T17:30:00Z,2024-01-12T17:00:00Z,2024-01-12,35,WIND,4405
FUELHH,2024-01-12T17:00:00Z,2024-01-12T16:30:00Z,2024-01-12,34,WIND,4514
FUELHH,2024-01-12T16:30:00Z,2024-01-12T16:00:00Z,2024-01-12,33,WIND,4527
FUELHH,2024-01-12T16:00:00Z,2024-01-12T15:30:00Z,2024-01-12,32,WIND,4438
FUELHH,2024-01-12T15:30:00Z,2024-01-12T15:00:00Z,2024-01-12,31,WIND,4220
FUELHH,2024-01-12T15:00:00Z,2024-01-12T14:30:00Z,2024-01-12,30,WIND,3862
FUELHH,2024-01-12T14:30:00Z,2024-01-12T14:00:00Z,2024-01-12,29,WIND,3690
FUELHH,2024-01-12T14:00:00Z,2024-01-12T13:30:00Z,2024-01-12,28,WIND,3509
FUELHH,2024-01-12T13:30:00Z,2024-01-12T13:00:00Z,2024-01-12,27,WIND,3321
FUELHH,2024-01-12T13:00:00Z,2024-01-12T12:30:00Z,2024-01-12,26,WIND,3320
FUELHH,2024-01-12T12:30:00Z,2024-01-12T12:00:00Z,2024-01-12,25,WIND,3318
FUELHH,2024-01-12T12:00:00Z,2024-01-12T11:30:00Z,2024-01-12,24,WIND,3278
FUELHH,2024-01-12T11:30:00Z,2024-01-12T11:00:00Z,2024-01-12,23,WIND,3201
FUELHH,2024-01-12T11:00:00Z,2024-01-12T10:30:00Z,2024-01-12,22,WIND,3202
FUELHH,2024-01-12T10:30:00Z,2024-01-12T10:00:00Z,2024-01-12,21,WIND,3335
FUELHH,2024-01-12T10:00:00Z,2024-01-12T09:30:00Z,2024-01-12,20,WIND,3307
FUELHH,2024-01-12T09:30:00Z,2024-01-12T09:00:00Z,2024-01-12,19,WIND,3499
FUELHH,2024-01-12T09:00:00Z,2024-01-12T08:30:00Z,2024-01-12,18,WIND,3675
FUELHH,2024-01-12T08:30:00Z,2024-01-12T08:00:00Z,2024-01-12,17,WIND,3879
FUELHH,2024-01-12T08:00:00Z,2024-01-12T07:30:00Z,2024-01-12,16,WIND,4039
FUELHH,2024-01-12T07:30:00Z,2024-01-12T07:00:00Z,2024-01-12,15,WIND,4312
FUELHH,2024-01-12T07:00:00Z,2024-01-12T06:30:00Z,2024-01-12,14,WIND,4443
FUELHH,2024-01-12T06:30:00Z,2024-01-12T06:00:00Z,2024-01-12,13,WIND,4510
FUELHH,2024-01-12T06:00:00Z,2024-01-12T05:30:00Z,2024-01-12,12,WIND,4800
FUELHH,2024-01-12T05:30:00Z,2024-01-12T05:00:00Z,2024-01-12,11,WIND,4848
FUELHH,2024-01-12T05:00:00Z,2024-01-12T04:30:00Z,2024-01-12,10,WIND,4783
FUELHH,2024-01-12T04:30:00Z,2024-01-12T04:00:00Z,2024-01-12,9,WIND,4824
FUELHH,2024-01-12T04:00:00Z,2024-01-12T03:30:00Z,2024-01-12,8,WIND,5220
FUELHH,2024-01-12T03:30:00Z,2024-01-12T03:00:00Z,2024-01-12,7,WIND,5292
FUELHH,2024-01-12T03:00:00Z,2024-01-12T02:30:00Z,2024-01-12,6,WIND,5827
FUELHH,2024-01-12T02:30:00Z,2024-01-12T02:00:00Z,2024-01-12,5,WIND,6108
FUELHH,2024-01-12T02:00:00Z,2024-01-12T01:30:00Z,2024-01-12,4,WIND,6355
FUELHH,2024-01-12T01:30:00Z,2024-01-12T01:00:00Z,2024-01-12,3,WIND,6018
FUELHH,2024-01-12T01:00:00Z,2024-01-12T00:30:00Z,2024-01-12,2,WIND,5867
FUELHH,2024-01-12T00:30:00Z,2024-01-12T00:00:00Z,2024-01-12,1,WIND,5886
FUELHH,2024-01-12T00:00:00Z,2024-01-11T23:30:00Z,2024-01-11,48,WIND,5871
FUELHH,2024-01-11T23:30:00Z,2024-01-11T23:00:00Z,2024-01-11,47,WIND,5853
FUELHH,2024-01-11T23:00:00Z,2024-01-11T22:30:00Z,2024-01-11,46,WIND,6057
FUELHH,2024-01-11T22:30:00Z,2024-01-11T22:00:00Z,2024-01-11,45,WIND,6167
FUELHH,2024-01-11T22:00:00Z,2024-01-11T21:30:00Z,2024-01-11,44,WIND,6218
FUELHH,2024-01-11T21:30:00Z,2024-01-11T21:00:00Z,2024-01-11,43,WIND,6324
FUELHH,2024-01-11T21:00:00Z,2024-01-11T20:30:00Z,2024-01-11,42,WIND,6354
FUELHH,2024-01-11T20:30:00Z,2024-01-11T20:00:00Z,2024-01-11,41,WIND,6414
FUELHH,2024-01-11T20:00:00Z,2024-01-11T19:30:00Z,2024-01-11,40,WIND,6551
FUELHH,2024-01-11T19:30:00Z,2024-01-11T19:00:00Z,2024-01-11,39,WIND,6770
FUELHH,2024-01-11T19:00:00Z,2024-01-11T18:30:00Z,2024-01-11,38,WIND,6934
FUELHH,2024-01-11T18:30:00Z,2024-01-11T18:00:00Z,2024-01-11,37,WIND,7094
FUELHH,2024-01-11T18:00:00Z,2024-01-11T17:30:00Z,2024-01-11,36,WIND,7185
FUELHH,2024-01-11T17:30:00Z,2024-01-11T17:00:00Z,2024-01-11,35,WIND,7151
FUELHH,2024-01-11T17:00:00Z,2024-01-11T16:30:00Z,2024-01-11,34,WIND,7418
FUELHH,2024-01-11T16:30:00Z,2024-01-11T16:00:00Z,2024-01-11,33,WIND,7549
FUELHH,2024-01-11T16:00:00Z,2024-01-11T15:30:00Z,2024-01-11,32,WIND,7787
FUELHH,2024-01-11T15:30:00Z,2024-01-11T15:00:00Z,2024-01-11,31,WIND,7604
FUELHH,2024-01-11T15:00:00Z,2024-01-11T14:30:00Z,2024-01-11,30,WIND,7559
FUELHH,2024-01-11T14:30:00Z,2024-01-11T14:00:00Z,2024-01-11,29,WIND,7308
FUELHH,2024-01-11T14:00:00Z,2024-01-11T13:30:00Z,2024-01-11,28,WIND,7224
FUELHH,2024-01-11T13:30:00Z,2024-01-11T13:00:00Z,2024-01-11,27,WIND,7088
FUELHH,2024-01-11T13:00:00Z,2024-01-11T12:30:00Z,2024-01-11,26,WIND,6829
FUELHH,2024-01-11T12:30:00Z,2024-01-11T12:00:00Z,2024-01-11,25,WIND,6457
FUELHH,2024-01-11T12:00:00Z,2024-01-11T11:30:00Z,2024-01-11,24,WIND,6251
FUELHH,2024-01-11T11:30:00Z,2024-01-11T11:00:00Z,2024-01-11,23,WIND,6061
FUELHH,2024-01-11T11:00:00Z,2024-01-11T10:30:00Z,2024-01-11,22,WIND,5858
FUELHH,2024-01-11T10:30:00Z,2024-01-11T10:00:00Z,2024-01-11,21,WIND,5824
FUELHH,2024-01-11T10:00:00Z,2024-01-11T09:30:00Z,2024-01-11,20,WIND,5583
FUELHH,2024-01-11T09:30:00Z,2024-01-11T09:00:00Z,2024-01-11,19,WIND,5450
FUELHH,2024-01-11T09:00:00Z,2024-01-11T08:30:00Z,2024-01-11,18,WIND,5459
FUELHH,2024-01-11T08:30:00Z,2024-01-11T08:00:00Z,2024-01-11,17,WIND,5389
FUELHH,2024-01-11T08:00:00Z,2024-01-11T07:30:00Z,2024-01-11,16,WIND,5279
FUELHH,2024-01-11T07:30:00Z,2024-01-11T07:00:00Z,2024-01-11,15,WIND,5536
FUELHH,2024-01-11T07:00:00Z,2024-01-11T06:30:00Z,2024-01-11,14,WIND,5722
FUELHH,2024-01-11T06:30:00Z,2024-01-11T06:00:00Z,2024-01-11,13,WIND,6036
FUELHH,2024-01-11T06:00:00Z,2024-01-11T05:30:00Z,2024-01-11,12,WIND,6155
FUELHH,2024-01-11T05:30:00Z,2024-01-11T05:00:00Z,2024-01-11,11,WIND,5605
FUELHH,2024-01-11T05:00:00Z,2024-01-11T04:30:00Z,2024-01-11,10,WIND,5683
FUELHH,2024-01-11T04:30:00Z,2024-01-11T04:00:00Z,2024-01-11,9,WIND,5671
FUELHH,2024-01-11T04:00:00Z,2024-01-11T03:30:00Z,2024-01-11,8,WIND,5521
FUELHH,2024-01-11T03:30:00Z,2024-01-11T03:00:00Z,2024-01-11,7,WIND,5469
FUELHH,2024-01-11T03:00:00Z,2024-01-11T02:30:00Z,2024-01-11,6,WIND,5568
FUELHH,2024-01-11T02:30:00Z,2024-01-11T02:00:00Z,2024-01-11,5,WIND,5824
FUELHH,2024-01-11T02:00:00Z,2024-01-11T01:30:00Z,2024-01-11,4,WIND,5994
FUELHH,2024-01-11T01:30:00Z,2024-01-11T01:00:00Z,2024-01-11,3,WIND,6143
FUELHH,2024-01-11T01:00:00Z,2024-01-11T00:30:00Z,2024-01-11,2,WIND,6372
FUELHH,2024-01-11T00:30:00Z,2024-01-11T00:00:00Z,2024-01-11,1,WIND,6538
FUELHH,2024-01-11T00:00:00Z,2024-01-10T23:30:00Z,2024-01-10,48,WIND,6737
FUELHH,2024-01-10T23:30:00Z,2024-01-10T23:00:00Z,2024-01-10,47,WIND,6690
FUELHH,2024-01-10T23:00:00Z,2024-01-10T22:30:00Z,2024-01-10,46,WIND,6800
FUELHH,2024-01-10T22:30:00Z,2024-01-10T22:00:00Z,2024-01-10,45,WIND,6978
FUELHH,2024-01-10T22:00:00Z,2024-01-10T21:30:00Z,2024-01-10,44,WIND,7743
FUELHH,2024-01-10T21:30:00Z,2024-01-10T21:00:00Z,2024-01-10,43,WIND,8234
FUELHH,2024-01-10T21:00:00Z,2024-01-10T20:30:00Z,2024-01-10,42,WIND,8520
FUELHH,2024-01-10T20:30:00Z,2024-01-10T20:00:00Z,2024-01-10,41,WIND,8785
FUELHH,2024-01-10T20:00:00Z,2024-01-10T19:30:00Z,2024-01-10,40,WIND,8987
FUELHH,2024-01-10T19:30:00Z,2024-01-10T19:00:00Z,2024-01-10,39,WIND,8831
FUELHH,2024-01-10T19:00:00Z,2024-01-10T18:30:00Z,2024-01-10,38,WIND,8926
FUELHH,2024-01-10T18:30:00Z,2024-01-10T18:00:00Z,2024-01-10,37,WIND,8944
FUELHH,2024-01-10T18:00:00Z,2024-01-10T17:30:00Z,2024-01-10,36,WIND,9026
FUELHH,2024-01-10T17:30:00Z,2024-01-10T17:00:00Z,2024-01-10,35,WIND,8970
FUELHH,2024-01-10T17:00:00Z,2024-01-10T16:30:00Z,2024-01-10,34,WIND,8777
FUELHH,2024-01-10T16:30:00Z,2024-01-10T16:00:00Z,2024-01-10,33,WIND,6983
FUELHH,2024-01-10T16:00:00Z,2024-01-10T15:30:00Z,2024-01-10,32,WIND,8042
FUELHH,2024-01-10T15:30:00Z,2024-01-10T15:00:00Z,2024-01-10,31,WIND,8027
FUELHH,2024-01-10T15:00:00Z,2024-01-10T14:30:00Z,2024-01-10,30,WIND,7899
FUELHH,2024-01-10T14:30:00Z,2024-01-10T14:00:00Z,2024-01-10,29,WIND,7684
FUELHH,2024-01-10T14:00:00Z,2024-01-10T13:30:00Z,2024-01-10,28,WIND,7338
FUELHH,2024-01-10T13:30:00Z,2024-01-10T13:00:00Z,2024-01-10,27,WIND,7172
FUELHH,2024-01-10T13:00:00Z,2024-01-10T12:30:00Z,2024-01-10,26,WIND,6969
FUELHH,2024-01-10T12:30:00Z,2024-01-10T12:00:00Z,2024-01-10,25,WIND,6774
FUELHH,2024-01-10T12:00:00Z,2024-01-10T11:30:00Z,2024-01-10,24,WIND,6771
FUELHH,2024-01-10T11:30:00Z,2024-01-10T11:00:00Z,2024-01-10,23,WIND,6752
FUELHH,2024-01-10T11:00:00Z,2024-01-10T10:30:00Z,2024-01-10,22,WIND,6734
FUELHH,2024-01-10T10:30:00Z,2024-01-10T10:00:00Z,2024-01-10,21,WIND,6564
FUELHH,2024-01-10T10:00:00Z,2024-01-10T09:30:00Z,2024-01-10,20,WIND,6497
FUELHH,2024-01-10T09:30:00Z,2024-01-10T09:00:00Z,2024-01-10,19,WIND,6420
FUELHH,2024-01-10T09:00:00Z,2024-01-10T08:30:00Z,2024-01-10,18,WIND,6547
FUELHH,2024-01-10T08:30:00Z,2024-01-10T08:00:00Z,2024-01-10,17,WIND,6625
FUELHH,2024-01-10T08:00:00Z,2024-01-10T07:30:00Z,2024-01-10,16,WIND,6740
FUELHH,2024-01-10T07:30:00Z,2024-01-10T07:00:00Z,2024-01-10,15,WIND,6908
FUELHH,2024-01-10T07:00:00Z,2024-01-10T06:30:00Z,2024-01-10,14,WIND,7070
FUELHH,2024-01-10T06:30:00Z,2024-01-10T06:00:00Z,2024-01-10,13,WIND,7277
FUELHH,2024-01-10T06:00:00Z,2024-01-10T05:30:00Z,2024-01-10,12,WIND,7423
FUELHH,2024-01-10T05:30:00Z,2024-01-10T05:00:00Z,2024-01-10,11,WIND,7538
FUELHH,2024-01-10T05:00:00Z,2024-01-10T04:30:00Z,2024-01-10,10,WIND,7581
FUELHH,2024-01-10T04:30:00Z,2024-01-10T04:00:00Z,2024-01-10,9,WIND,7728
FUELHH,2024-01-10T04:00:00Z,2024-01-10T03:30:00Z,2024-01-10,8,WIND,7910
FUELHH,2024-01-10T03:30:00Z,2024-01-10T03:00:00Z,2024-01-10,7,WIND,7933
FUELHH,2024-01-10T03:00:00Z,2024-01-10T02:30:00Z,2024-01-10,6,WIND,8269
FUELHH,2024-01-10T02:30:00Z,2024-01-10T02:00:00Z,2024-01-10,5,WIND,8765
FUELHH,2024-01-10T02:00:00Z,2024-01-10T01:30:00Z,2024-01-10,4,WIND,9498
FUELHH,2024-01-10T01:30:00Z,2024-01-10T01:00:00Z,2024-01-10,3,WIND,9662
FUELHH,2024-01-10T01:00:00Z,2024-01-10T00:30:00Z,2024-01-10,2,WIND,9663
FUELHH,2024-01-10T00:30:00Z,2024-01-10T00:00:00Z,2024-01-10,1,WIND,10003
FUELHH,2024-01-10T00:00:00Z,2024-01-09T23:30:00Z,2024-01-09,48,WIND,10364
FUELHH,2024-01-09T23:30:00Z,2024-01-09T23:00:00Z,2024-01-09,47,WIND,10685
FUELHH,2024-01-09T23:00:00Z,2024-01-09T22:30:00Z,2024-01-09,46,WIND,10866
FUELHH,2024-01-09T22:30:00Z,2024-01-09T22:00:00Z,2024-01-09,45,WIND,11005
FUELHH,2024-01-09T22:00:00Z,2024-01-09T21:30:00Z,2024-01-09,44,WIND,10915
FUELHH,2024-01-09T21:30:00Z,2024-01-09T21:00:00Z,2024-01-09,43,WIND,11128
FUELHH,2024-01-09T21:00:00Z,2024-01-09T20:30:00Z,2024-01-09,42,WIND,11228
FUELHH,2024-01-09T20:30:00Z,2024-01-09T20:00:00Z,2024-01-09,41,WIND,11428
FUELHH,2024-01-09T20:00:00Z,2024-01-09T19:30:00Z,2024-01-09,40,WIND,11504
FUELHH,2024-01-09T19:30:00Z,2024-01-09T19:00:00Z,2024-01-09,39,WIND,11476
FUELHH,2024-01-09T19:00:00Z,2024-01-09T18:30:00Z,2024-01-09,38,WIND,11395
FUELHH,2024-01-09T18:30:00Z,2024-01-09T18:00:00Z,2024-01-09,37,WIND,11240
FUELHH,2024-01-09T18:00:00Z,2024-01-09T17:30:00Z,2024-01-09,36,WIND,11313
